invoice_date,invoice_reference,invoice_category,invoice_payment_method,invoice_amount,username
03/07/2023,INV/2023/04614,lazer,PT50123456789,927.4,rita
03/07/2023,INV/2023/01005,tecnologia,4553363636,4686.1,sofia
03/07/2023,INV/2023/01184,casa,MBWAY,9537.51,joao
03/07/2023,INV/2023/02697,viagens,MBWAY,4772.46,maria
03/07/2024,INV/2024/03005,viagens,4553363636,5993.79,miguel
03/07/2024,INV/2024/01720,tecnologia,4553363636,4144.38,maria
03/07/2024,INV/2024/01230,lazer,PT50123456789,386.89,joao
03/07/2024,INV/2024/01023,educacao,4553363636,2154.85,ana
03/07/2024,INV/2024/01286,lazer,MBWAY,48.7,rita
03/07/2025,INV/2025/02195,lazer,PAYPAL,425.13,miguel
03/07/2025,INV/2025/03328,tecnologia,PT50444555666,2642.63,ana
03/07/2026,INV/2026/01760,educacao,PT50123456789,2107.33,rita
03/07/2026,INV/2026/03276,lazer,PT50444555666,928.12,joao
03/07/2026,INV/2026/04671,educacao,VISA,74.53,sofia
03/08/2023,INV/2023/04946,educacao,PAYPAL,1074.21,ana
03/08/2023,INV/2023/01761,viagens,VISA,1405.43,sofia
03/08/2023,INV/2023/00553,alimentacao,MBWAY,30.69,joao
03/08/2024,INV/2024/01867,cars,PT50123456789,490446.26,goncalo
03/08/2025,INV/2025/03871,educacao,PT50123456789,2380.86,rita
03/08/2025,INV/2025/04548,casa,PT50987654321,392.5,ana
03/08/2026,INV/2026/03839,casa,PT50444555666,5563.16,pedro
03/08/2026,INV/2026/04158,saude,PT50444555666,1797.7,pedro
03/09/2023,INV/2023/02923,educacao,PAYPAL,2261.44,joao
03/09/2023,INV/2023/02893,saude,MBWAY,156.95,joao
03/09/2023,INV/2023/03543,lazer,PT50123456789,412.32,rita
03/09/2023,INV/2023/04477,cars,PT50123456789,270820.94,ana
03/09/2024,INV/2024/04320,alimentacao,MASTERCARD,270.59,pedro
03/09/2024,INV/2024/04755,saude,MBWAY,1010.22,miguel
03/09/2025,INV/2025/03327,tecnologia,PT50987654321,1420.24,goncalo
03/09/2025,INV/2025/03679,viagens,MBWAY,4071.83,maria
03/09/2025,INV/2025/03281,tecnologia,PT50123456789,1993.82,goncalo
03/09/2025,INV/2025/01748,educacao,MBWAY,2246.66,miguel
03/09/2026,INV/2026/04389,lazer,4553363636,821.6,joao
03/09/2026,INV/2026/03835,alimentacao,4553363636,112.27,pedro
03/09/2026,INV/2026/01923,alimentacao,PT50444555666,51.88,goncalo
03/10/2023,INV/2023/02885,viagens,PT50987654321,7886.52,goncalo
03/10/2023,INV/2023/04401,casa,PT50444555666,7727.91,maria
03/10/2023,INV/2023/04597,tecnologia,MBWAY,860.33,rita
03/10/2023,INV/2023/01185,viagens,PT50123456789,7210.45,joao
03/10/2023,INV/2023/03737,saude,VISA,1199.18,maria
03/10/2023,INV/2023/01178,viagens,MBWAY,832.99,ana
03/10/2024,INV/2024/04470,tecnologia,VISA,5601.78,goncalo
03/10/2024,INV/2024/00211,saude,VISA,181.93,goncalo
03/10/2024,INV/2024/00036,alimentacao,MBWAY,69.45,rita
03/10/2024,INV/2024/00201,casa,VISA,2331.25,miguel
03/10/2025,INV/2025/02846,cars,MBWAY,164804.32,goncalo
03/10/2025,INV/2025/01072,lazer,MBWAY,863.18,miguel
03/10/2026,INV/2026/01927,viagens,PT50123456789,3903.44,goncalo
03/10/2026,INV/2026/03964,educacao,VISA,433.79,pedro
03/11/2023,INV/2023/03192,casa,PT50444555666,2855.5,rita
03/11/2023,INV/2023/00599,casa,VISA,6012.92,sofia
03/11/2023,INV/2023/04865,tecnologia,PT50987654321,2363.21,rita
03/11/2024,INV/2024/02072,educacao,PT50123456789,2085.51,goncalo
03/11/2025,INV/2025/03852,casa,MBWAY,7707.32,goncalo
03/11/2025,INV/2025/04464,casa,PT50123456789,102.01,pedro
03/11/2025,INV/2025/02248,saude,MASTERCARD,1866.48,miguel
03/11/2026,INV/2026/03883,cars,PAYPAL,434885.33,sofia
03/11/2026,INV/2026/03765,saude,PT50987654321,380.19,sofia
03/11/2026,INV/2026/00745,tecnologia,MASTERCARD,4912.09,ana
03/12/2023,INV/2023/03462,lazer,MBWAY,638.45,pedro
03/12/2023,INV/2023/00125,lazer,PT50444555666,613.29,miguel
03/12/2023,INV/2023/01426,cars,VISA,410852.91,sofia
03/12/2023,INV/2023/03112,alimentacao,MBWAY,179.83,ana
03/12/2023,INV/2023/03173,tecnologia,PT50987654321,5162.58,joao
03/12/2024,INV/2024/03580,casa,MASTERCARD,126686.44,miguel
03/12/2024,INV/2024/02095,tecnologia,PT50123456789,1903.8,joao
03/12/2024,INV/2024/02304,alimentacao,PT50987654321,298.99,rita
03/12/2024,INV/2024/04542,alimentacao,PT50444555666,288.84,sofia
03/12/2025,INV/2025/01401,tecnologia,PT50444555666,139.99,pedro
03/12/2025,INV/2025/00951,tecnologia,PT50987654321,2562.17,miguel
03/12/2026,INV/2026/03215,cars,PT50123456789,40455.7,joao
03/12/2026,INV/2026/01568,tecnologia,MASTERCARD,1995.14,sofia
03/12/2026,INV/2026/04042,lazer,MBWAY,113.72,ana
03/12/2026,INV/2026/00302,lazer,MASTERCARD,308.63,sofia
04/01/2023,INV/2023/03574,viagens,PT50987654321,5514.47,sofia
04/01/2023,INV/2023/01168,tecnologia,MASTERCARD,2368.41,sofia
04/01/2023,INV/2023/01323,tecnologia,PAYPAL,1675.44,miguel
04/01/2023,INV/2023/02380,tecnologia,PT50987654321,4541.03,sofia
04/01/2024,INV/2024/00234,lazer,PT50123456789,73.7,pedro
04/01/2024,INV/2024/04767,saude,PT50987654321,1738.29,rita
04/01/2024,INV/2024/03050,educacao,PT50987654321,2404.63,joao
04/01/2024,INV/2024/01341,lazer,MBWAY,480.3,ana
04/01/2025,INV/2025/03243,casa,VISA,5287.12,maria
04/01/2025,INV/2025/01833,cars,4553363636,79015.95,miguel
04/01/2025,INV/2025/02432,lazer,PT50444555666,761.05,goncalo
04/01/2026,INV/2026/04952,tecnologia,PAYPAL,2578.09,miguel
04/01/2026,INV/2026/00722,alimentacao,PAYPAL,117.88,ana
04/02/2023,INV/2023/00558,alimentacao,PAYPAL,101.87,maria
04/02/2024,INV/2024/02685,lazer,MBWAY,556.7,joao
04/02/2024,INV/2024/00476,viagens,PAYPAL,5551.84,maria
04/02/2024,INV/2024/03748,alimentacao,MBWAY,37.59,ana
04/02/2024,INV/2024/04648,tecnologia,PT50123456789,450.51,miguel
04/02/2024,INV/2024/00761,viagens,VISA,3990.76,rita
04/02/2025,INV/2025/01052,saude,PT50123456789,884.56,sofia
04/02/2025,INV/2025/01337,tecnologia,PT50123456789,1626.71,goncalo
04/02/2026,INV/2026/00814,tecnologia,MASTERCARD,2470.46,sofia
04/02/2026,INV/2026/03791,alimentacao,4553363636,231.1,rita
04/02/2026,INV/2026/02106,alimentacao,PT50444555666,182.03,maria
04/02/2026,INV/2026/03707,tecnologia,PT50444555666,3306.05,rita
04/03/2023,INV/2023/00867,cars,PT50444555666,232004.59,ana
04/03/2023,INV/2023/02110,viagens,PT50987654321,3185.53,miguel
04/03/2023,INV/2023/00273,cars,VISA,26430.41,rita
04/03/2023,INV/2023/01827,viagens,PT50123456789,7361.92,joao
04/03/2023,INV/2023/02243,casa,4553363636,4992.77,goncalo
04/03/2023,INV/2023/04748,tecnologia,MBWAY,914.58,sofia
04/03/2024,INV/2024/01128,lazer,MASTERCARD,265.73,pedro
04/03/2024,INV/2024/02909,viagens,4553363636,2515.88,maria
04/03/2024,INV/2024/01256,educacao,PT50444555666,1473.62,rita
04/03/2025,INV/2025/02765,cars,PAYPAL,185155.36,goncalo
04/03/2026,INV/2026/01584,educacao,PT50444555666,406.73,rita
04/03/2026,INV/2026/04128,viagens,PT50987654321,1976.04,maria
04/03/2026,INV/2026/00770,saude,PT50987654321,1900.31,rita
04/03/2026,INV/2026/03117,educacao,VISA,644.0,maria
04/03/2026,INV/2026/00678,casa,VISA,8553.94,maria
04/03/2026,INV/2026/04361,educacao,PT50444555666,1938.49,maria
04/04/2023,INV/2023/02074,educacao,PT50444555666,2497.35,ana
04/04/2023,INV/2023/00865,tecnologia,PAYPAL,2850.0,sofia
04/04/2023,INV/2023/01138,alimentacao,MBWAY,78.98,miguel
04/04/2023,INV/2023/01212,casa,PAYPAL,3567.97,goncalo
04/04/2023,INV/2023/02728,alimentacao,PT50444555666,257.6,miguel
04/04/2023,INV/2023/04525,viagens,VISA,3960.44,goncalo
04/04/2023,INV/2023/01993,saude,MASTERCARD,1707.66,sofia
04/04/2024,INV/2024/00116,saude,MBWAY,1968.52,goncalo
04/04/2024,INV/2024/02736,lazer,MBWAY,988.87,pedro
04/04/2024,INV/2024/00666,casa,PT50444555666,3857.99,goncalo
04/04/2024,INV/2024/02546,cars,PT50987654321,330293.2,pedro
04/04/2024,INV/2024/02361,saude,PT50123456789,1295.09,joao
04/04/2024,INV/2024/04093,alimentacao,PT50987654321,104.26,goncalo
04/04/2025,INV/2025/04646,alimentacao,VISA,251.63,miguel
04/04/2025,INV/2025/03654,alimentacao,PT50987654321,197.64,ana
04/04/2025,INV/2025/00927,viagens,PT50444555666,6985.34,joao
04/04/2025,INV/2025/01969,viagens,PT50987654321,4445.86,pedro
04/04/2026,INV/2026/03981,cars,PT50444555666,99783.84,rita
04/04/2026,INV/2026/01808,educacao,PT50987654321,283.27,goncalo
04/05/2023,INV/2023/00042,cars,MASTERCARD,317013.9,joao
04/05/2023,INV/2023/03034,saude,MBWAY,1183.65,pedro
04/05/2023,INV/2023/01581,educacao,PAYPAL,417.13,miguel
04/05/2024,INV/2024/03225,cars,MBWAY,488079.87,ana
04/05/2024,INV/2024/02186,cars,VISA,224876.83,sofia
04/05/2024,INV/2024/03595,educacao,VISA,746.94,rita
04/05/2025,INV/2025/04968,saude,MBWAY,1703.66,miguel
04/05/2025,INV/2025/03971,viagens,MASTERCARD,7369.83,joao
04/05/2025,INV/2025/01248,tecnologia,4553363636,4412.55,pedro
04/05/2025,INV/2025/03900,tecnologia,VISA,4175.08,sofia
04/05/2025,INV/2025/01735,educacao,VISA,2349.09,pedro
04/05/2025,INV/2025/02080,educacao,MASTERCARD,1379.84,miguel
04/05/2026,INV/2026/02050,lazer,MBWAY,421.41,miguel
04/05/2026,INV/2026/04702,saude,PT50123456789,243.99,rita
04/05/2026,INV/2026/02192,lazer,4553363636,527.16,ana
04/06/2023,INV/2023/02128,cars,PT50123456789,94548.9,miguel
04/06/2023,INV/2023/00417,cars,MASTERCARD,103393.87,sofia
04/06/2023,INV/2023/02027,educacao,4553363636,1440.77,ana
04/06/2023,INV/2023/02988,saude,PT50444555666,1587.76,maria
04/06/2024,INV/2024/01111,lazer,MBWAY,442.91,rita
04/06/2024,INV/2024/04582,casa,MASTERCARD,8393.08,sofia
04/06/2024,INV/2024/00320,viagens,PT50444555666,5926.81,rita
04/06/2024,INV/2024/03772,tecnologia,MASTERCARD,144702.85,joao
04/06/2025,INV/2025/02594,casa,PAYPAL,8164.88,ana
04/06/2025,INV/2025/03788,casa,PT50123456789,9963.11,ana
04/06/2025,INV/2025/02411,educacao,MBWAY,377.09,joao
04/06/2025,INV/2025/01916,tecnologia,PT50987654321,2024.82,goncalo
04/06/2025,INV/2025/04411,cars,PT50987654321,843113.49,ana
04/06/2025,INV/2025/00753,alimentacao,VISA,135.09,miguel
04/06/2026,INV/2026/00219,cars,VISA,496801.75,rita
04/06/2026,INV/2026/02314,viagens,MBWAY,6595.15,pedro
04/06/2026,INV/2026/01216,viagens,4553363636,3299.68,joao
04/07/2023,INV/2023/02643,alimentacao,MASTERCARD,225.72,pedro
04/07/2024,INV/2024/00394,cars,PT50123456789,125546.02,goncalo
04/07/2024,INV/2024/00496,cars,VISA,346063.63,rita
04/07/2024,INV/2024/02398,cars,4553363636,412622.52,ana
04/07/2024,INV/2024/04891,lazer,PT50123456789,317.21,pedro
04/07/2025,INV/2025/04203,tecnologia,PT50444555666,5082.95,ana
04/07/2025,INV/2025/00405,alimentacao,4553363636,219.0,joao
04/07/2025,INV/2025/02501,casa,VISA,314.79,sofia
04/07/2026,INV/2026/01860,tecnologia,VISA,25386.61,miguel
04/08/2023,INV/2023/03203,casa,PT50444555666,8317.54,rita
04/08/2023,INV/2023/01277,alimentacao,4553363636,51.0,miguel
04/08/2024,INV/2024/03761,alimentacao,PT50123456789,150.84,pedro
04/08/2024,INV/2024/03463,tecnologia,4553363636,4120.86,rita
04/08/2024,INV/2024/01530,tecnologia,PAYPAL,155.12,goncalo
04/08/2025,INV/2025/01264,saude,MBWAY,414.88,maria
04/08/2025,INV/2025/00679,viagens,PT50444555666,1950.55,joao
04/08/2025,INV/2025/04573,cars,PAYPAL,40678.77,ana
04/08/2025,INV/2025/04955,saude,PT50123456789,258.3,pedro
04/08/2026,INV/2026/02720,viagens,MBWAY,7491.1,ana
04/08/2026,INV/2026/00910,tecnologia,VISA,4052.23,pedro
04/08/2026,INV/2026/00889,saude,MASTERCARD,1543.97,ana
04/08/2026,INV/2026/00750,casa,VISA,1434.32,sofia
04/09/2023,INV/2023/03108,cars,4553363636,413119.67,goncalo
04/09/2024,INV/2024/02116,alimentacao,PT50987654321,22.08,rita
04/09/2024,INV/2024/01731,saude,PT50987654321,85.26,pedro
04/09/2024,INV/2024/01657,cars,MBWAY,5402.56,maria
04/09/2025,INV/2025/01342,tecnologia,PT50444555666,263.12,maria
04/09/2025,INV/2025/00523,cars,PT50987654321,244569.18,sofia
04/09/2025,INV/2025/01678,cars,PT50444555666,120402.57,rita
04/09/2025,INV/2025/02950,tecnologia,4553363636,1359.82,rita
04/09/2026,INV/2026/04087,educacao,PT50123456789,750.36,miguel
04/09/2026,INV/2026/04857,tecnologia,PAYPAL,5635.74,goncalo
04/09/2026,INV/2026/00525,educacao,MBWAY,65.5,ana
04/09/2026,INV/2026/01042,cars,MBWAY,6908.45,goncalo
04/09/2026,INV/2026/03699,casa,MBWAY,2274.32,pedro
04/10/2023,INV/2023/01156,saude,VISA,1550.02,goncalo
04/10/2023,INV/2023/03782,educacao,4553363636,2421.65,pedro
04/10/2023,INV/2023/02784,saude,MASTERCARD,557.79,pedro
04/10/2023,INV/2023/03577,tecnologia,PT50444555666,3651.55,goncalo
04/10/2023,INV/2023/04957,tecnologia,MBWAY,5305.98,rita
04/10/2024,INV/2024/02678,saude,MASTERCARD,674.86,rita
04/10/2024,INV/2024/02107,lazer,PT50123456789,605.24,sofia
04/10/2025,INV/2025/03156,saude,VISA,1897.45,ana
04/10/2025,INV/2025/03642,alimentacao,PT50444555666,24.67,sofia
04/10/2025,INV/2025/04831,alimentacao,PAYPAL,258.7,goncalo
04/10/2025,INV/2025/04301,educacao,MASTERCARD,907.36,maria
04/10/2026,INV/2026/02819,casa,PT50123456789,4200.11,joao
04/11/2023,INV/2023/01262,tecnologia,4553363636,2528.09,maria
04/11/2023,INV/2023/00332,tecnologia,VISA,1126.18,ana
04/11/2023,INV/2023/00438,tecnologia,VISA,3042.92,sofia
04/11/2023,INV/2023/01566,tecnologia,PT50444555666,1516.69,maria
04/11/2024,INV/2024/03373,alimentacao,VISA,249.84,goncalo
04/11/2024,INV/2024/01095,tecnologia,PT50123456789,2820.34,rita
04/11/2024,INV/2024/01306,lazer,PT50444555666,478.94,rita
04/11/2024,INV/2024/03756,alimentacao,PAYPAL,181.94,goncalo
04/11/2024,INV/2024/00358,educacao,MBWAY,1560.81,joao
04/11/2025,INV/2025/04958,saude,VISA,1123.16,miguel
04/11/2025,INV/2025/04119,cars,PAYPAL,193822.35,ana
04/11/2026,INV/2026/00064,tecnologia,PT50987654321,5522.19,goncalo
04/11/2026,INV/2026/01903,cars,MASTERCARD,498884.75,ana
04/12/2023,INV/2023/02238,cars,PT50987654321,76325.53,joao
04/12/2023,INV/2023/04818,cars,MASTERCARD,324477.58,miguel
04/12/2023,INV/2023/00724,cars,4553363636,460720.68,pedro
04/12/2024,INV/2024/02056,saude,4553363636,1314.57,miguel
04/12/2025,INV/2025/04455,lazer,PAYPAL,372.68,sofia
04/12/2025,INV/2025/00337,tecnologia,MASTERCARD,3509.55,miguel
04/12/2025,INV/2025/00507,lazer,PAYPAL,493.8,joao
04/12/2026,INV/2026/02930,lazer,PT50123456789,364.12,goncalo
04/12/2026,INV/2026/01446,educacao,MBWAY,347.17,maria
04/12/2026,INV/2026/02635,alimentacao,4553363636,73.42,ana
04/12/2026,INV/2026/00154,saude,MASTERCARD,213.2,miguel
05/01/2023,INV/2023/03923,tecnologia,PT50987654321,3845.37,sofia
05/01/2023,INV/2023/00475,tecnologia,PT50444555666,4114.67,ana
05/01/2023,INV/2023/03986,alimentacao,VISA,286.02,sofia
05/01/2024,INV/2024/03229,cars,MBWAY,256895.85,rita
05/01/2024,INV/2024/00469,lazer,MBWAY,296.65,joao
05/01/2024,INV/2024/03164,lazer,4553363636,903.77,maria
05/01/2025,INV/2025/00853,educacao,4553363636,1861.8,sofia
05/01/2025,INV/2025/02646,saude,MBWAY,653.75,miguel
05/01/2025,INV/2025/04504,tecnologia,4553363636,2070.53,ana
05/01/2025,INV/2025/00307,educacao,PT50444555666,798.69,miguel
05/01/2025,INV/2025/04215,saude,PT50123456789,1671.3,joao
05/02/2023,INV/2023/01872,casa,PAYPAL,940.96,miguel
05/02/2023,INV/2023/02479,saude,PAYPAL,109.77,maria
05/02/2024,INV/2024/02981,saude,4553363636,1359.47,miguel
05/02/2024,INV/2024/04801,casa,PAYPAL,205.51,goncalo
05/02/2024,INV/2024/04877,viagens,VISA,1948.17,sofia
05/02/2024,INV/2024/01055,tecnologia,PT50123456789,5045.04,maria
05/02/2024,INV/2024/03442,casa,VISA,757.15,goncalo
05/02/2025,INV/2025/04746,saude,PAYPAL,845.03,miguel
05/02/2025,INV/2025/03516,educacao,PAYPAL,1148.27,goncalo
05/02/2026,INV/2026/01564,alimentacao,MASTERCARD,212.09,joao
05/02/2026,INV/2026/01492,viagens,PT50987654321,1676.39,goncalo
05/02/2026,INV/2026/01261,saude,PAYPAL,501.62,sofia
05/03/2023,INV/2023/00257,saude,MASTERCARD,845.01,rita
05/03/2023,INV/2023/02334,casa,PT50444555666,2901.6,rita
05/03/2023,INV/2023/01961,cars,MASTERCARD,219959.48,goncalo
05/03/2024,INV/2024/02341,lazer,4553363636,192.46,miguel
05/03/2024,INV/2024/04014,educacao,MASTERCARD,1246.61,rita
05/03/2024,INV/2024/00188,lazer,VISA,513.44,goncalo
05/03/2024,INV/2024/03022,cars,VISA,373780.27,rita
05/03/2025,INV/2025/00275,cars,PAYPAL,5034.1,pedro
05/03/2025,INV/2025/04547,lazer,PT50123456789,905.92,rita
05/03/2025,INV/2025/03046,casa,PT50987654321,2404.01,pedro
05/03/2025,INV/2025/04503,viagens,MASTERCARD,2124.87,sofia
05/03/2025,INV/2025/04201,lazer,PT50444555666,480.4,pedro
05/03/2025,INV/2025/03717,saude,PT50987654321,475.46,maria
05/03/2025,INV/2025/02087,educacao,MBWAY,546.1,miguel
05/03/2025,INV/2025/02971,educacao,VISA,1250.66,sofia
05/03/2026,INV/2026/02674,cars,PAYPAL,452080.02,pedro
05/03/2026,INV/2026/00410,lazer,MBWAY,893.13,joao
05/03/2026,INV/2026/03188,educacao,PT50444555666,187.28,ana
05/04/2023,INV/2023/04703,cars,PT50987654321,8164.64,pedro
05/04/2023,INV/2023/01396,alimentacao,PT50123456789,228.99,joao
05/04/2023,INV/2023/01459,viagens,PAYPAL,583.49,joao
05/04/2023,INV/2023/04667,alimentacao,PT50444555666,139.29,pedro
05/04/2024,INV/2024/02166,alimentacao,PT50444555666,119.45,miguel
05/04/2024,INV/2024/04557,tecnologia,4553363636,2519.02,pedro
05/04/2025,INV/2025/01557,alimentacao,PAYPAL,38.0,pedro
05/04/2025,INV/2025/04311,cars,PAYPAL,56796.04,ana
05/04/2025,INV/2025/03161,lazer,PT50444555666,707.64,pedro
05/04/2025,INV/2025/02957,alimentacao,MBWAY,37.21,goncalo
05/04/2025,INV/2025/00289,viagens,VISA,6838.03,sofia
05/05/2023,INV/2023/03106,cars,PT50444555666,246682.6,maria
05/05/2023,INV/2023/02883,lazer,VISA,197.22,goncalo
05/05/2023,INV/2023/02221,alimentacao,PT50987654321,228.09,goncalo
05/05/2024,INV/2024/03197,lazer,4553363636,246.18,ana
05/05/2024,INV/2024/03868,tecnologia,VISA,4992.3,joao
05/05/2025,INV/2025/02171,lazer,4553363636,495.28,pedro
05/05/2025,INV/2025/03028,saude,PAYPAL,212.7,rita
05/05/2025,INV/2025/02490,cars,PT50444555666,58669.13,goncalo
05/05/2025,INV/2025/02222,saude,PT50444555666,632.34,joao
05/05/2026,INV/2026/00594,viagens,PT50987654321,717.69,miguel
05/05/2026,INV/2026/00986,lazer,VISA,267.28,goncalo
05/05/2026,INV/2026/03104,tecnologia,PT50987654321,2669.49,miguel
05/05/2026,INV/2026/00608,educacao,MASTERCARD,1790.55,pedro
05/06/2023,INV/2023/04066,educacao,PT50987654321,1174.73,maria
05/06/2023,INV/2023/03331,casa,4553363636,6232.48,miguel
05/06/2023,INV/2023/00085,viagens,PT50987654321,4880.33,miguel
05/06/2023,INV/2023/00119,alimentacao,MASTERCARD,175.09,maria
05/06/2023,INV/2023/03443,lazer,MASTERCARD,352.88,maria
05/06/2024,INV/2024/02497,lazer,PAYPAL,996.09,joao
05/06/2024,INV/2024/01130,alimentacao,4553363636,263.02,goncalo
05/06/2024,INV/2024/04466,alimentacao,MASTERCARD,183.77,maria
05/06/2024,INV/2024/04734,tecnologia,VISA,126.06,rita
05/06/2025,INV/2025/03326,educacao,MBWAY,1387.7,ana
05/06/2025,INV/2025/02871,viagens,PAYPAL,2694.0,maria
05/06/2026,INV/2026/03401,viagens,PT50123456789,5208.78,pedro
05/06/2026,INV/2026/00047,cars,4553363636,165193.32,joao
05/06/2026,INV/2026/00613,tecnologia,PT50987654321,2216.85,miguel
05/07/2023,INV/2023/01136,cars,MASTERCARD,196110.23,joao
05/07/2023,INV/2023/01621,educacao,PT50444555666,1354.2,goncalo
05/07/2023,INV/2023/00489,alimentacao,PT50123456789,117.05,ana
05/07/2023,INV/2023/02290,tecnologia,PT50123456789,3919.11,maria
05/07/2023,INV/2023/02935,educacao,PT50444555666,1293.44,maria
05/07/2024,INV/2024/00660,tecnologia,VISA,5169.79,maria
05/07/2024,INV/2024/00948,alimentacao,MBWAY,233.74,maria
05/07/2024,INV/2024/01888,casa,PT50123456789,7000.26,pedro
05/07/2024,INV/2024/03409,casa,VISA,8335.13,rita
05/07/2025,INV/2025/02657,tecnologia,4553363636,4497.86,pedro
05/07/2025,INV/2025/01118,viagens,PAYPAL,4531.67,pedro
05/07/2026,INV/2026/00784,cars,VISA,415686.26,goncalo
05/08/2023,INV/2023/02660,casa,MBWAY,1675.13,pedro
05/08/2023,INV/2023/01549,cars,PT50987654321,56556.83,pedro
05/08/2023,INV/2023/03410,viagens,4553363636,2705.86,sofia
05/08/2023,INV/2023/04966,saude,4553363636,819.4,sofia
05/08/2023,INV/2023/00581,saude,PT50123456789,341.69,goncalo
05/08/2024,INV/2024/04863,educacao,VISA,1228.78,sofia
05/08/2024,INV/2024/00269,tecnologia,PAYPAL,3225.69,goncalo
05/08/2024,INV/2024/01486,lazer,MASTERCARD,360.52,ana
05/08/2025,INV/2025/02889,alimentacao,PT50123456789,160.47,maria
05/08/2025,INV/2025/04583,viagens,MBWAY,2795.13,sofia
05/08/2026,INV/2026/02558,tecnologia,PT50444555666,878.48,pedro
05/08/2026,INV/2026/01975,tecnologia,4553363636,5406.06,sofia
05/08/2026,INV/2026/01718,lazer,MBWAY,385.52,sofia
05/08/2026,INV/2026/01627,saude,PT50444555666,1116.22,pedro
05/09/2023,INV/2023/03674,cars,MASTERCARD,375909.17,miguel
05/09/2023,INV/2023/02759,viagens,4553363636,3761.36,pedro
05/09/2024,INV/2024/00103,educacao,PT50123456789,1960.06,joao
05/09/2024,INV/2024/01451,viagens,4553363636,4028.35,miguel
05/09/2024,INV/2024/00543,educacao,MBWAY,2013.73,ana
05/09/2024,INV/2024/04443,saude,MBWAY,1390.83,goncalo
05/09/2024,INV/2024/00918,saude,PT50987654321,475.56,joao
05/09/2024,INV/2024/04139,viagens,PT50123456789,1009.78,joao
05/09/2024,INV/2024/00266,saude,MBWAY,170.77,ana
05/09/2025,INV/2025/03542,educacao,VISA,1400.48,ana
05/09/2025,INV/2025/02412,alimentacao,PT50123456789,99.67,pedro
05/09/2025,INV/2025/02572,viagens,4553363636,3607.66,sofia
05/09/2026,INV/2026/01232,alimentacao,PT50123456789,272.82,rita
05/09/2026,INV/2026/00386,viagens,4553363636,1453.1,joao
05/09/2026,INV/2026/01656,educacao,PAYPAL,165.55,rita
05/09/2026,INV/2026/00356,cars,PT50987654321,406972.64,ana
05/10/2023,INV/2023/00340,lazer,PAYPAL,138.42,ana
05/10/2023,INV/2023/00680,educacao,PT50444555666,2192.68,rita
05/10/2024,INV/2024/03407,tecnologia,PT50123456789,246.03,maria
05/10/2024,INV/2024/03676,educacao,VISA,2265.81,joao
05/10/2025,INV/2025/00388,casa,MASTERCARD,5726.18,goncalo
05/10/2026,INV/2026/04514,tecnologia,PT50444555666,4632.52,sofia
05/10/2026,INV/2026/03532,cars,MASTERCARD,266846.23,ana
05/10/2026,INV/2026/03647,tecnologia,PT50444555666,293.14,miguel
05/10/2026,INV/2026/02143,saude,PT50444555666,691.49,miguel
05/10/2026,INV/2026/04866,casa,MASTERCARD,7653.28,goncalo
05/10/2026,INV/2026/02917,casa,PAYPAL,3635.72,goncalo
05/10/2026,INV/2026/02352,tecnologia,PT50987654321,4039.38,rita
05/10/2026,INV/2026/02214,educacao,4553363636,1948.11,miguel
05/10/2026,INV/2026/04286,educacao,PT50444555666,1733.12,rita
05/11/2023,INV/2023/03518,casa,PT50444555666,8439.17,pedro
05/11/2023,INV/2023/04630,alimentacao,PT50123456789,57.21,sofia
05/11/2023,INV/2023/01196,viagens,PAYPAL,1584.05,goncalo
05/11/2023,INV/2023/01701,saude,VISA,459.22,goncalo
05/11/2023,INV/2023/01021,alimentacao,MBWAY,124.86,rita
